Sau Lưng Gió Bấc$George Macdonald$76500$90000$Hết hàng$NXB Hội Nhà Văn$Nhã Nam$13/07/2016$420$650$Nếu bạn năm tuổi, bạn sẽ thấy đây là một cuốn truyện đáng yêu và mê hoặc. Bạn sẽ cảm mến cậu bé Kim Cương với nụ cười ngọt ngào, khuôn mặt tĩnh tại như mặt hồ và tâm hồn của một thiên thần. Bạn sẽ choáng ngợp trước Bà Gió cao lớn tuyệt đẹp, làn tóc đen bay lồng lộng ẩn chứa bí mật của màn đêm. Bạn sẽ mê mải cuốn theo những chuyến phiêu lưu của Kim Cương và Gió Bấc, lướt trên đồng cỏ nước Anh, cuộn quanh những ống khói thành London thế kỷ 19, quét dọc ngang bầu trời mênh mông, vù vù trên mặt biển sóng cồn.
Giáng Sinh Ở Thành Phố Ma Thuật - Tập 3: Âm Mưu Không Thể Tiết Lộ (Truyện Tranh)$Lyle & Michael$72000$90000$Còn hàng$NXB Văn Học$Văn Việt$12/07/2016$210$310$là tập 3 của bộ truyện tranh Giáng sinh ở thành phố ma thuật là sự kết hợp của 2 tác giả Lyle (Trung Quốc) và Michael (Canada). Bạn sẽ gặp một chàng trai trẻ đầy nhiệt huyết, một cô gái nhỏ hoạt bát lanh lợi, bạn sẽ được cùng họ và những người bạn của họ khám phá những điều kì diệu trong thế giới phép thuật rộng lớn qua từng trang truyện.
Mát Mát Lạnh Lạnh$Ngọc Bảo An$46500$55000$Hết hàng$NXB Hội Nhà Văn$Nhã Nam$13/07/2016$130$400$Ngắn và rất ngắn. Mát mát và lạnh lạnh. 24 mảnh vụn li ti của cuộc sống như những viên đá va vào nhau lanh canh trong ly. Ngọc Bảo An dường như rất hứng thú với tính nước đôi của hiện diện. Tưởng câu chuyện nào cũng là một sự lưỡng lự, một cuộc tiến thoái lưỡng nan giữa ảo và thực, sống và chết, hài hước và nghiêm trang, suy nghĩ và hành động, yêu đương và tan vỡ… Sự trùng trình này, hoá ra có một vẻ đẹp riêng.
Vòng Xoáy Tội Ác$Harry Dolan$106000$125000$Hết hàng$NXB Lao Động Xã Hội$Bách Việt$05/07/2016$440$700$là cuốn tiểu thuyết đầu tiên của Dolan trong series trinh thám
Lam$Amanda Huynh$72000$85000$Hết hàng$NXB Trẻ$NXB Trẻ$14/07/2016$164$300$Nhân vật chính của các mẩu truyện hay tản văn trong
Câu Chuyện Bên Nồi Lẩu$Kiệm$53500$63000$Hết hàng$NXB Dân Trí$Bách Việt$20/07/2016$200$450$"Kiệm là một cây viết trưởng thành từ Mann Up. Không phải kiểu ""đẹp trai, tóc vuốt vuốt các thứ"", cũng không ""hào hoa lãng tử"", Kiệm có cái chất mà nếu ví các cuốn sách như những quán cà phê, thì cuốn Kiệm sẽ là quán cà phê cổ, cổ đến nỗi làm người ta cay mắt khi vừa nhìn thấy biển quán."
Những Điều Tôi Biết Chắc (Tái Bản 2018)$Oprah Winfrey$84000$99000$Hết hàng$NXB Thế Giới$Alphabooks$12/01/2018$232$450$Lắm lúc một câu trả lời chẳng phải dễ kiếm ra. Nhưng đúng lúc tôi sẵn sàng giương cờ trắng và thét lên, “Thế đấy! Tôi chẳng biết gì hết!”. Tôi lại nhận ra mình đang dắt cún cưng đi dạo, đang đun một ấm trà hay ngâm mình trong bồn tắm, thế rồi, chẳng biết từ đâu, một khoảnh khắc sáng tỏ sẽ đưa tôi trở về với điều gì đó mà trong óc, trong tim và tự bản năng, tôi hoàn toàn thấu suốt, vượt qua khỏi bóng tối nghi ngại.
Dạy Con Đôi Khi Thật Đơn Giản$Trần Bích Hà$77000$91000$Còn hàng$NXB Lao Động Xã Hội$Thái Hà$30/07/2016$615$900$Cuốn sách sẽ đi vào chi tiết cụ thể của việc dạy trẻ cho từng giai đoạn trong sự phát triển, kể từ ngày đầu tiên bé được sinh ra. Đối với mỗi giai đoạn, được tác giả đi vào chi tiết của việc luyện các kỹ năng, dạy thói quen tốt, cũng như đưa ra các biện pháp cụ thể và đơn giản để dạy các cháu về đạo đức.. Những kinh nghiệm được chia sẻ là dựa trên các tiêu chí của riêng tác giả lựa chọn.
Kỹ Năng Lắng Nghe Trong Giao Tiếp (Tái Bản 2023)$Hikari Noriko$84000$99000$Còn hàng$NXB Lao Động Xã Hội$Alphabooks$11/07/2023$170$450$Bạn có biết:
Sẽ Ra Sao Nếu Thiếu Nhà Vệ Sinh$Fiona MacDonald$18500$22000$Hết hàng$NXB Kim Đồng$NXB Kim Đồng$11/07/2016$Đang$200$"Bạn sẽ "" giải quyết nỗi buồn"" thế nào nếu không có nhà vệ sinh? Làm thế nào để giữ cho bản thân và ngôi nhà của mình luôn sạch sẽ? Quyển sách này nói về những câu chuyện thú vị xung quanh một tuyệt tác công nghệ không thể thiếu được trong nhà bạn: Nhà vệ sinh. Cùng tìm hiểu lý do tại sao nhà vệ sinh lại quan trọng đến như vậy,nó được cải tiến như thế nào qua nhiều năm và nó sẽ được phát triển ra sao trong tương lai. Vậy các bạn cồn chờ gì nữa hãy tìm hiểu và cùng ngồi lại đưa ra những ý kiến mình để đưa ra những góp ý bổ ích nhá !!!!"
